channel_id,channel,classification
UClKkjCG90f7aytRO-0GDNKA,DW Kick off!,2.0
UCIYVU7fPs_n6gJIBso3ryeg,NBC2 News,2.0
UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 DC,2.0
UCh3cY-IW8QsEFmAh-TAWwrw,SuperMagnetMan,2.0
UCBGUnmocYqQcBQMGWmPNpbA,worldethq,2.0
UCly4EhAm-_vsAfbED2OAWtA,queenculture,0.0
UCLJRS1fM38DdoyS_tKqf3sA,OverweightF*ck,0.0
UCK_glXrrPEI0xZ4Z-xB0PDQ,The Rush Limbaugh Show,0.0
UCHVKOOhbVK93LEkDxL-ICcA,MPFCification,0.0
UCPmiuc4v6bZ6lTYDxorMOaw,Ipud Dusi,4.0
UCmzE0npbkup7HK2NFwlyQWQ,Mantra Therapy,4.0
UCYlsNIXKIkRTN5WL6fe_wtQ,MARS ANOMALIES and BEYOND,4.0
UCq9OXTY6zElhLIQI9ItVo6w,Max Denver Moss,4.0
UCytzR1tkUYoF5DjGYiYkhGQ,MindfulCloud PBC,4.0
UCq52Fv9Jn7js4neFjaju3Fg,OmarGoshTV,4.0
UCpTGPDaHNdyp8FTNgqaH8Jw,Psychic Medium Susan Rowlen,4.0
UCyOMtX9HNgztbdtiQz2OLxw,Revealing Light Tarot,4.0
UCp4fUSKRDx4sIo9QiHu0Vjg,Rich Lopp,4.0
UCoiIt_v1D-6z75LmrdIU2aw,Rob Skiba,4.0
UCOO2Dhth7LBytjhxP58I-vA,Roberts Liardon,4.0
UCSP4DjMfxhO7K2KZ2wvgvUg,Growing Answers,3.0
UCqd-2nVk9_6OZbBqqWtrSMg,HAIDY MONS,3.0
UCzbJ9NE-oDe8soj-bk0brjA,Hakai Magazine,3.0
UCq_CxV13GSjepwnpKZRJhEw,Hamish McHarg,3.0
UCOT1MkLzXJ20eAv_NxvgRtw,HandMuffWarrior,3.0
UCzsF1ghKHeif7AmTNlRYAzQ,Harper's BAZAAR,3.0
UCNwJLcexlDwoptZzSCE-03Q,HARRY,3.0
UCwY0bhCgciVgUqHrJbZAq1g,HarryKaz,3.0
UCYd6CmhFvvq6yruUBmGXjuA,Haru the Shiba Inu,3.0
UCQNHKsYDGlWefzv9MAaOJGA,Hashoshi,3.0
UCYTGWaEBUiCYhCESRwu8loA,Hay House,3.0
UCwgz-qbxR0HnHd2_dWcqNww,Highlight Warehouse,3.0
UCTZYq3-8zAmrJkLjxK8mJPA,History Documentary,3.0
UCQiD74NZPmjxOWY2A67nxeA,hogesnationaltour,3.0
UCMxKjo5RHFhl5d0CQUiGNnw,Idaho Press-Tribune,3.0
UCypN3QKwo-Fajp391i0IQ0A,ingomar200,3.0
UCYBXwccOiUD1qTQpGQlXP5w,INODEUX,3.0
UCZwBA8p-yPGmI-oLBGybNow,Inside the Mainframe,3.0
UCZHrcgv-kfi32OPUWoySt9A,Insurance Information Institute,3.0
UCOppHk-1XPOfmbLs407Vcdg,ItsJustSharma,3.0
UCYgavyGlIQQ2EBqT3k3Vozw,James G. LaDue,3.0
UCPw-rURMEOmI6QuHUsYj_9g,james lutes,3.0
UCZWtowf6PMG9nluELdy4pBw,Jason Caston,3.0
UCOMxRorENoBj0vrLuncSopw,Jay is 4 Justice,3.0
UCZv-VflCB-aCEvzHoarhjZg,JC Johnson,3.0
UCOGGEdZZnEgxo-WJhjYI3XA,Jean de la Craiova,3.0
UCOsm217eO7y2_ClZzyErZsA,jemyao,3.0
UCqfxZ4OR_4xUWhG7DABEXGA,Jens Møller,3.0
UCnZAo65gcI-LWv_E6-dFeCg,Jeremy Garza,3.0
UCOLADvOP1HncuhvitJ2l3Mg,JICAChannel02,3.0
UCY-IWZ9BtcGqkBocdhkcOsQ,Jim Stenson,3.0
UCodw4DRzmRBK9dI-jogp-Qw,Jimmie Cooke,3.0
UCXPEK9YFF-vxu2lNN_nb07A,Joanne Francis,3.0
UCncjuyjUjWaOfzD5A9AxCPg,John Bosco,3.0
UCnGNRryanvto3Mmy6CKBGQA,John Douglas,3.0
UCZi2nxewwIeVhpXojJ7JHdw,Johndeaux22,3.0
UCYDBcwXICw2mcPPMD9stNWw,Johnny Dimsdale,3.0
UCPMWt9Hb_-GhO2DZGWSAhBA,Joshua Bonini,3.0
UCtVl3kb7Xvt3pY7l6x-M6LA,Joyce Beatty,3.0
UCpPwpIydge5-J26zRwt0aHQ,JPeltsi,3.0
UCpba2rZJdogD1UdsYssNkzQ,Jukeboxfun,3.0
UCqq3PZwp8Ob8_jN0esCunIw,Just For Laughs,3.0
UCQLzJSY8-j9In32qPffwkkw,Justin7200,3.0
UCy3UqfB1n-Ku8NALOiEriVQ,Kennii Jayye,3.0
UCVgQxxLGHRmPDzMRXdMbdIA,KillBoxFilms,3.0
UCutB_63gtLKS5_ioiFRni5g,Klaus Schröder Militär- und Landtechnik,3.0
UCP9Zo2a0-bS9oPd_8tl92rQ,KPBS News,3.0
UCyIZoJ7Ge36sqkMPV_eKGfg,KSL Sports,3.0
UCoK6pw3iIVF9WAWnQd3hj-g,LA Clippers,3.0
UCNkahUEGDeuF5ry026UFxmw,Lauren Bercarich,3.0
UCUvVPNLryO2TwiEIIJtan9w,License Plate Search,3.0
UCygZ8GndB7wqCE_JqbQbh-w,Life Kreationz,3.0
UCOP-4QA0ok1pK5lfkxG4sYQ,Lilli's Farm,3.0
UCPbzkgADott-eg5tKQUvBoQ,Lion Boy,3.0
UCw-WWK1U5Nlds-ydZNCrkcg,Llama Arts,3.0
UCQWwh8_iTl24OJLStnhKwFA,Lonnel Harris,3.0
UCXvT8eN37J1uUBXBnb1x4qA,LordRedSword x,3.0
UCQpPChn5Hm2iQYKDs_Myjmw,LosAngelesLoyolan,3.0
UCohB62oAkMCVMshZRY0TCUw,loteq101,3.0
UCQMtvtuTvEqJGz7YMELesJg,LouB747,3.0
UCVDQbSIOrOpYURkwY18AuAQ,Luciano SilvaBoy4,3.0
UCx7cpvBqUfUOsUriNNlZ4hQ,lumaix,3.0
UCytlcCXLLU27uulPmbUXgqw,Luther Brookdale Chevrolet,3.0
UCQENWOdF1okx9gyl19T3q2w,LY ENGINEERING EARTH MOVERS,3.0
UCnej7PIStjvAqID_6K1ehRQ,macentertainment YouTube,3.0
UCQMYWynQkK-Q-sd0u2_rF0A,MadRam11,3.0
UCVv2bgRpy_P2c-KnVSIA-eA,malleep,3.0
UCZqTnP2-igea6xjSy8ouBSA,Marco Angelo,3.0
UCoxRyHxCNKQu5ZqkXsEgzpA,Marianne Sonders,3.0
UCzBh5_7Zsz0pFpZP64ZXXhA,Martyn Gregory,3.0
UCrRYwstd9DmqCJBwkhe-0-g,MattTV,3.0
UCTo_GrhRsASw22tOpwXfEaQ,McClatchy Washington Bureau,3.0
UCPgnz5Pim2ICLebls0BLsuw,Mcguire Marlon,3.0
UCQWmz5oOUdb2-9wi3Z6PW7Q,MechanicZ,3.0
UCSeT5bhZ8Ac6qgNvAZEUEDw,MediaBodyguard | Close Protection | Celebrity Security,3.0
UCZRjq13N7r03h1vIwKDDQyQ,MiCasaMiDinero,3.0
UCT4layPPCzgR_99g5VYYvmQ,Military Archive,3.0
UCUYe-5WwuiNoNCfdAt7-yBg,Militaryforum lt,3.0
UCuImgwD34iXJZjiVgjHGiMQ,Milk and Honey Homestead,3.0
UCpYUVZjvmu2VcnGITISqczA,MK timelapse GmbH,3.0
UCptTTLvJDQjVLVTSw-tVrxw,Motionwarrior,3.0
UCQ6-ImQMa02aK3IiC56Kdsg,MotleyTV,3.0
UCOajpsI8t3Eg-u-s2j_c-cQ,MovieFlame,3.0
UCNbnH_iXdGphKO-AGe-GbLA,Movies & Mini Series,3.0
UCytxbVsxaL3rzM_i1HzB-qQ,Movies Arena,3.0
UCNU0zwdNogJjpDnkRhc2p0A,Mr. Inventor,3.0
UCz6zHjmjqCH0Tr_DGvdjbaQ,Mr. Luxury,3.0
UCnw4gpzhjxPIhDjwVt6b9zg,MR. MARS MAGNIFIER,3.0
UCOsLbfjNyl7J7PTYdTJExbg,Mr. Mike Jach,3.0
UCpbv4TYgFEHjj_TUjjvRKYg,MrMasterKyle,3.0
UCZgUXdGJk0aOvrndrBpUT1g,MuiTube,3.0
UCsdFtrZmCIBifMslZ0hKaNA,MyInnerEyeInterview2,3.0
UCPX7mLH8WpXzDhBZOl0NxQw,Myo Performance,3.0
UCPGgLGDMK9AchlMge-4MCfQ,MyWorldNewsNetwork,3.0
UCyGAngzMcuPdRQT70N7S58A,Nate8523,3.0
UCOqtZYrY3DJqewcWij8Zz1g,NaturalVariationFilm,3.0
UCyerZPyOwZdwRQtV66L6VTA,Nature Bats Last,3.0
UCqmWTqARkddIn_pBJT0P6gQ,Nelson Tiny Houses,3.0
UCqCS1I5iANxj3TdctOEkdDw,NewExplainNews,3.0
UCPXiRwLhMEdiuqRIcosRbLw,Nick Spangler,3.0
UCPNyeFXJydrX5VjJKzjxcNA,nissim peretz,3.0
UCpd3rXPsHKu1nRnUyxEm1xQ,NormaniVEVO,3.0
UCY6aWSC5VtVR6DRyi_xVM7g,NothingButAmazing,3.0
UCtkA4Azg2917bZODEsNy81A,NotoriousXRP,3.0
UCt6GmbN8fEaL3kvjRJNk5KA,NSTFP,3.0
UCzGgq60AGSoyqB4J_eQQ8KQ,nub51,3.0
UCP4R4OAJXEwnNOE28P8ophw,Nuclear Vault,3.0
UCn-QAhoQnC_22Bv_DmbRz1w,nuhurizon,3.0
UCvOG8OxVfl-nazBUjbe_B5A,OHNC93,3.0
UCnVGl6cBFlKY3wSl9AD161A,One Cyclist in Lisbon,3.0
UCVmz3n15U7S52xShN8NCzsw,ONLY in JAPAN,3.0
UCp3e6DN0lZ-5cU-OiVI0j7A,Oops I Did It Again,3.0
UCOZJUv6U1p6ZFp9LI3Z3zZA,Oxymoron23,3.0
UCNdXqx5r_Qt-Er1mgTEwqzQ,P CHANNEL,3.0
UCZnaM6MmlfN9hEv4Rog7y1w,Parelli Tube,3.0
UCqaOeQqxuVL-FE5uFVOmqjg,Patrick Kilonzo Mwalua,3.0
UCx2ZG4IelX3Hq3UFQCivdTg,Pauw & Witteman,3.0
UCoq7iPq2qBdB-4ZRIhbXZjQ,PawL BaZiLe,3.0
UCpM9wCqscogklhTl9m-8LTQ,Pelorian Pages,3.0
UCN5uS525SaAtiJnnLWL4TLA,PenPoochies,3.0
UCnN7L26UypFN3zO9tpuXX0g,Petty Hub,3.0
UCyKhYanVHvLACKVJF7MXKPg,phutu Crafts,3.0
UCNztNpU3j_zycg-TOHNonwA,PlanetWorm Riddles & Tests.,3.0
UCNFOCainfQUP0PE2O--j2LQ,PliesWorld,3.0
UCPApQqOtBA3skzxWZ9D950g,PokerHaven,3.0
UCptavIZTUzswaKbEEDP9KxQ,Police Tube,3.0
UCzr-8P7BOvckd6wl3OmZjnA,Political Agendas,3.0
UCZ3vyIYUy5yK0i-RJwpdoSg,PressTube,3.0
UCy3t18dl8nP4Erbb4AD913A,Products Construction,3.0
UCQodiAQCfiB1ylt_zlaYrQw,Prospects,3.0
UCZdJCx_zEqvOI7RFG-mWmuw,pstoyreviews,3.0
UCN5qJnTp32Rns8oAHE6C2KQ,PTV Cricket,3.0
UCQp7yqZUIQjX-DXtXYx8hDw,Raghavendra Rao,3.0
UCyHRbBsCiLYYf0GtWRYFYPQ,RAP DAILY,3.0
UCo5GHWcOM8sdMu7E3kQDMsw,Reelmen Films,3.0
UCwqusr8YDwM-3mEYTDeJHzw,Republic World,3.0
UCZak5g_yXOpY6b_ekkKE-sg,Retrouktv2,3.0
UCqISR0F9-nCth-V2r4Qy75Q,REVOLT TV,3.0
UCyj7-Y_kwRVChMoQN3Qz7kw,Rezaul Karim,3.0
UCngvFn3fbkS165qy1nh7bOg,RH TUBE,3.0
UCod9JyI9JNWtoFeCy30d1vA,Riceman,3.0
UCOr316DGyI6yOl2CYsUnR3w,Rimbick Hero,3.0
UCpQagXguaAs_lRqQ_5Yb4wA,RiverScene Magazine,3.0
UCP_7cChCn__dsUmcKrT2O7Q,Rocket Ronnie,3.0
UCN5KeLLjQDGmGK5AXpd9Qxg,Ronan Cafe,3.0
UCu9z3YJi-a1nGZvH698-2pA,Ronan Hughes,3.0
UCx4BO6OJ478i8i1QwDMxsSA,Sam - LifeAFAR,3.0
UCp6l2dNmTEfdk4t9-O_Judg,saskgreen13thman,3.0
UCUoBaJVg6U0-UeMUE2vZu1Q,Sean Hannity,3.0
UCQP_LtCzkHaDktc6HwfUlew,sen6618,3.0
UCYKgi4p-KpewPejbMWdttYQ,Sheffie,3.0
UCW0u9y3WM3fmIsIGlcoGd_w,Sherry Jackson,3.0
UCVq92mtfkxVGDy1wYlRMMMQ,ShishiR,3.0
UCv8JWhT1hFzh7vCr7ZgLJ5Q,socialexperimen.com,3.0
UCOvQ-r1md0BmBkSnWuMo5Lw,Somuchpoker,3.0
UCPYqDKRhbPLwfDSfFTwXrhg,South HemiTV 4,3.0
UCPAt6z5uX_c5Eo_cSNROzYw,Sports Illustrated,3.0
UCtR0IntgKwlswMw9a7c4DXg,Square,3.0
UCZQBpWhnJ3qoVepxSDKM0Ng,Steve Noble,3.0
UCyGC9yo5HA4NUhYUnhBV5Zw,ksprnews,2.0
UCZJRpE5Snd7mq0_-F8FQDeg,Newsday,2.0
UCZ-31ierWYx-XO6FALHYAEw,Palo Alto Online,2.0
UCpHvNclapYpq8b0ZnGRoMeg,Perimeter Institute for Theoretical Physics,2.0
UCOSY-LKMuJZn4HGsJZHfQDw,Purdue University,2.0
UCqhU7ts281mtwFSQ5buUPbQ,Paul Collier,0.0
UCoNGo02Aai6VQotn-MNnbpw,Rekt Feminist Videos,0.0
UC_M-Id-_wr8gqCDCVjTr43Q,Breaking News Channel,4.0
UC_mtXV1bxyFz1pgvoh3HwiQ,Timothy Castleberry,4.0
UC0SxUDuR0GEI6aY0wiN0lEg,Liberty Bell,4.0
UC1k7PtkAP2bNq44CNFwRorA,The House of Peasants,4.0
UC2-uwJRzk94yYp33haeU2vA,Conservative Stars,4.0
UC2k80OfMilm6RY60r3K0-ow,The Exalted Nation of Truth,4.0
UC2zd7EMK1ZX6n2b5J1odhNw,Joe the Electrician,4.0
UC3yCYDoc70dMMQGKL364wHQ,Blessed To Teach,4.0
UC4-QONmC8yIo9dKl5vUHlfw,Paranormal Crucible,4.0
UC5JXfQQswSunH_SyjuljLRg,Economic Report,4.0
UC6LCY71dP7jGoJLeYt67i7w,Mr Lion,4.0
UC6m0oAEgxwfPadyh0QsA8xw,Soul Guidance Paranormal,4.0
UC6Y5UZ0OQ0DyjqJvns-CBug,In His Presence,4.0
UC7K0wNhrt6fQdTj9zQQwLtw,The Josh Bernstein Show,4.0
UC8QLl5-aWm0TutOgkhfnQug,The Twelve Gates,4.0
UC9kgkxxQqXYZGwEVnpdp8Fw,4Real!,4.0
UC9unC6Z4ub1JcfLDsj0S3LA,ZackoDaFracko,4.0
UCAORtKcoca7ZejOKqQ7HlKg,Stars TV,4.0
UCavk8KLWg5sWuDGrNIiqZ4A,DronetekPolitics,4.0
UCBizESL5Wcvcxs2eB6h0txQ,Dana Ashlie,4.0
UCBL8oYg8FkDq3no0XKkq_QA,Lucio Rippin,4.0
UCbltpEoW3rC4zxW8RlzVbNw,Sean Giordano,4.0
UCBpSlvedUI6VmwBjQLpFb0g,TruNews,4.0
UCbwTLM6EUIdHu2SVc1tJePQ,Marie's Life Vlogs And Mysteries,4.0
UCbXoSOl3GUFpWj-gMzUe3bQ,James Van Praagh,4.0
UCc7wGqMcwvJiMLTVOF3U5PQ,God of now now Tv,4.0
UCCMxDI7fSV52VzOC-m2i1yA,Mystery Truth,4.0
UCCXa4Khp9S161Qj-OGfQMIg,Kingury,4.0
UCD57VCHsiOIfMMttLxmsYvg,Paranormal World,4.0
UCdf14z6V0MWNeVcbAz0r8wQ,Mark Collett,4.0
UCDFe_yKnRf4XM7W_sWbcxtw,Storm Is Upon Us,4.0
UCDgchsbJnrX604K-xWsd-fQ,Hunter Avallone,4.0
UCDhDoqPakX4gzoiDZIC5qdQ,US RADIO LIVE,4.0
UCDMOEj6lneZWgrp-r8KqXIQ,Ravi Zacharias International Ministries,4.0
UCdQayb1f0zYmpY1WriyS6Vg,Politics Channel,4.0
UCDqyGBkIzMTSsgeHwJFoxmg,Malak Dawayad,4.0
UCDRooQmtFJ3V81101wGvi5Q,Afterlife Evidence - International Foundation for Survival Research,4.0
UCdTWVZJctDux-358B6M-UNg,Sweet Li!,4.0
UCefPpd-HJMYzrRuS8B_xE7w,Jeremiah Cohen,4.0
UCENzvIlifPm-hUm2K6pG22w,Liberty Banner,4.0
UCeyOBdFUfgwdRvuDYM9hSug,Conspiracy Files,4.0
UCeZ3rXtghQn72DPeeH4Tu7g,KGP TV,4.0
UCG-JtVoCTdSB6Wbre7W_mFQ,Resistance News,4.0
UCg0R_jx3pLM3FntnJBnskTw,The Mystic Circle,4.0
UCGd-zCzZssSVAqKibVeDPdA,White Rabbit,4.0
UCGdPm5Aq081vVD7ih9jZf6Q,FactTechz,4.0
UCGtiKd3o1PKzKNnBCPvJWcg,UVA Division of Perceptual Studies,4.0
UCGTo7d6jbaHSPw_elSu3c8A,WildBoarHuntingTV,4.0
UChjKqDfktMPRd8UHfv-E3Ow,ballomni,4.0
UCHMJ_Xrq0SAE7QgDnoHSUBg,TRUE AMERICAN CONSERVATIVES,4.0
UChZFqCO86h9MCjlgYSZ7i6A,Jordan Peterson Clips,4.0
UCI2FhX0p9P8ODPP0nixR3bw,Ted Noel,4.0
UCI5kJaW4X1wfTf0ufeiCZeQ,Ezra Kirkpatrick,4.0
UCIFWu0rAYlK3JapDkQvxVJA,Conspiracy Insomniac,4.0
UCjBa0Ka1WLvBbKGTIpxi8Ew,Real Speaks,4.0
UCJY11HEYjxGgXr9O24JzmHg,Freedom Speaks,4.0
UCK-3t-nmCj_Yq08bfvTPeHw,dreamunity333,4.0
UCkoAVsahu82aRr297NallHw,Global Economic Warning,4.0
UCLbQOyfMkk9auZVDxQSh4hA,Feast of Tabernacles 2019,4.0
UC_2GU6OpmvYdCaEWoaNpY-g,TRON 00,3.0
UC_5fcfmLw83iC_g-Df6TUtQ,toinne,3.0
UC_7S9a3WGLyzK9qWna0O-xQ,NewsFunnies,3.0
UC_8IQ0lTCH3O6FBIZXN9YMA,Wakestream,3.0
UC_g_vFM4IlTSmWc1Ki_aY9g,SayHiToMatthew,3.0
UC_hSjGOO67A6gIDUcyuv_8A,Infinite,3.0
UC_LVRx2lvKMra0UY5xO4bSQ,Keeper,3.0
UC_Oa7Ph3v94om5OyxY1nPKg,Paul Davids,3.0
UC_oFZUr-vPG_OQlZXjp-u9A,09highlights,3.0
UC_rBhGGQjtC-cImAY8y4ogQ,cowboysnation84,3.0
UC_SfrULfYrySmqdjW3CzOGw,Raul Gallego Abellan,3.0
UC_TubzF8vEj2oYmcpMndCQg,failbok,3.0
UC_vl8cSXLBi1tVegCKMRtTw,NFL Rush,3.0
UC_W8B4JqHXbbSJakPKle0bQ,Atras del Mostrador,3.0
UC_zyu5jMtsJrx4xY3NgSO6A,Lift the Veil Too,3.0
UC-_Nra0Zs5Tex-sa56K4wMg,Paw Animation,3.0
UC-1quII4jxtOfT1cYRjibRg,WaluigiN64HD (TheMulitiKingWorld),3.0
UC-6xE04w6-LzFaGFbcSHshg,MOXNEWSdotcomARCHIVE,3.0
UC-7sCsCBT5JSElGynCphm8g,KISSARMYHQ,3.0
UC-aB7UkyJBcAhbAWUNFUAaQ,Richard Nixon Foundation,3.0
UC-DVfUNNiDLazEyIFusTA9g,Brit Editor,3.0
UC-h4hNmDGRnAE4Aw669IaTQ,Jenny Parsons,3.0
UC-Hpk8bEJ2WhOODAzDa21vg,Brendan Kenny,3.0
UC-i0sXIAKqZkcD3_gURjfkQ,Beardmohbox,3.0
UC-jxWAdAihHnxFBGk_H15Pw,Andy K,3.0
UC-MfdDSpd0MMCI11-xeiENg,ATREAU NEWS,3.0
UC-mrO1uE3Wv56kF5tM2VjNQ,MOVIESCENECREW,3.0
UC-oef9gr64-4kFrUNPrkEeg,Rustifer,3.0
UC-r_9WQY41RhFgKtyGIq3BA,psylockegurl,3.0
UC-R8lqMxd9lhihMF0aN1Z9A,hurricanecitydotcom,3.0
UC-s-R91GUL8C9r4KU5hrMSw,DroneCam Pro Recordings,3.0
UC-tl1vrvfhGcHkZLei6aNcQ,firstteleuser,3.0
UC-x4b_ZpsSUS3ICfwHWkO2A,americancasinoguide,3.0
UC-xZ-NFRvhEtmeKtT05t6pA,unlistedoo7,3.0
UC08_N7KZO5Uqh3Ro_iVYASg,JN Football,3.0
UC09IvZwjpunzrdHH1EHok-w,Funny Animals' Life,3.0
UC0H6IA3EGSYcZ9X-V8Gg1rw,Pelicat,3.0
UC0HMa6X3iMhMq96kkRLLTog,GohmertTX01,3.0
UC0M7VE4C3zNOM7sUHNtEsgg,Tom V,3.0
UC0NEIT9va8r4kOP7fd4gfyQ,Adrian Suarez,3.0
UC0QQwBj2HOVO01rssMB96IA,HappyWorld,3.0
UC0rDDvHM7u_7aWgAojSXl1Q,DaveHax,3.0
UC0WTaZ8XGaKOiD9b-DqtEoA,Teresa McCarthy-Greene,3.0
UC0XMFOyJ0r34Pt79qrrVJkA,Montty,3.0
UC0yEhe7u222fFPknhlD2LRw,Karaditales,3.0
UC0Z-bYqyjG6ZonkH6KkNWrQ,Craig Mason's Reasonable Conversation Channel,3.0
UC0zmIMe27z0-MVqU-840S1A,LoFoSoEquineBehavior,3.0
UC10B6PPWGxrMXuf1CBGvERA,Cockpit View,3.0
UC12h-kPscJ3RIkSsMljIRrg,Real Event Guru,3.0
UC14ngSwW-k-mr1HoTqZbRvQ,TheLazyCowOnUTube,3.0
UC171qakUYRWUckdZNQY_Yuw,lmgeer,3.0
UC1CV8uPuau5H_wjZl4lOaaw,raydas1,3.0
UC1H6vN0QnygUSFDtbFLg5jA,News Now OKC,3.0
UC1KdVb6D5C0pJqEA8cZPL6Q,NICOLE SKYES,3.0
UC1lq6RosuGcLTuN30T0Qmjg,Merseyside Skeptics,3.0
UC1NaxAHgXHhkjqHn9zXSeMw,Sir Alex,3.0
UC1Z1i5ClfrJhyu9z1hlmDkQ,Daily Kos,3.0
UC1zNktNIzkHCiAvyV-7XJ2w,The Syndicate.Info,3.0
UC2064-GFZ1y5NYZuUGX4iEA,Destiny's Child,3.0
UC2BEraIz0fMPfWqX5wlDvkw,Castlewood Studios and Web Design,3.0
UC2cl4XxzdSf83SXKAs9jGaA,BESTOP,3.0
UC2LN6hGC1K774yJS1OXalog,Mimi's Daily Tangle Tube,3.0
UC2Q4VxSPqYIgTMA2O9mzEDg,Ladyva,3.0
UC2reRwDWsnWkonmK9t2uo5w,TheBushCenter,3.0
UC2s0KlNEQSDfXGVPIPidxpw,Spacevidcast (now TMRO -- see new channel),3.0
UC2sJae2b42U56oyacUqgtZQ,Henri Herbert,3.0
UC2VgSzdg7y_T6NuXjQ86z_Q,SpeedyGJ,3.0
UC2xIhrS5ytk3qw4tFcUv6PQ,The Contingency Plan,3.0
UC2XlgzomhD37NznkUairZ5A,ISA Israel,3.0
UC30p4ZitI_kBjIrCGh8aTwg,Zack Hart,3.0
UC34YB5BNp6zeW-3by9OJavQ,John Weisbarth,3.0
UC37zsA6ZGBittu1N0WAq5bA,Matthew Shultz,3.0
UC39wDqrRwtgVtWUPZmbJ0hw,Wild Smile,3.0
UC3CgkQsHPj33hXx7Z3r4TLA,Kevin Davis,3.0
UC3E5HbXSMb4rO_rWrlGriFA,Roch Lester,3.0
UC3e7Z56naX4KTrs9l7nSyWw,Jon Miller,3.0
UC3gY4NvzNR6v-a-dr4IKOXA,Baby Animals,3.0
UC3kppDwVz5BwzytIZlPUhUw,MatchGameProductions,3.0
UC3kUFODbAI5dR1XrUEdIQdg,JenThereDoneThat,3.0
UC3lleI2WsaIiW8IzkJ0kIYA,RTL Z,3.0
UC3mvbkoEku4xJfyQIzQkWyQ,fulograce2011,3.0
UC3qlOP8AbxxpIFlRpi_Xn4A,westernokchaser,3.0
UC3rUYvjOYnIysAm1HHMAoNw,We Know Vegas! The Vegas Travel Couple,3.0
UC3rwXv8yeenqPC3_zd1YJwg,Quidam Graecus,3.0
UC43z90uE_gprv5oooOtLaOQ,Rebecca W,3.0
UC4b83eRHomJNWTeAVQhGgtQ,Osmanas Mazurinas,3.0
UC4GnEIyHVakhpVNqjf5Wa1g,Amazing Documentary and Discovery HD Channel,3.0
UC4hTOSIeyTNXVami5IqxXyg,GoPSUtv,3.0
UC4I2gXFkiFeY0BiD5QsCHHQ,StopHS2,3.0
UC4n3dj5yJXZ3dJIpdfW_0lg,TPTV.nl,3.0
UC4n5jnrPljfZLI00MvnFs5w,Carlos Villoch,3.0
UC4OuLanbHSDT5CkegmA50VQ,Paul Glynn,3.0
UC4QdEaD9S7tPMfi0KDqvS1A,Om Ky,3.0
UC4USxCiltq_9IGRQ60cUIQA,Alex Jon,3.0
UC4vEeZtMpSYVW9vezm39udA,Financial Consultants,3.0
UC4WNEEzWfK0fJJxxjQ4EYeg,Co Vines,3.0
UC500_29hTGKAj6GBmSoMiBw,The Icing Artist,3.0
UC59McnY8k3PUUVe_xo5p0Aw,Chabbyvids,3.0
UC5bEfSFTYQVfLCwkhBt8NtQ,The Heritage Foundation,3.0
UC5drCY5-jzPk1XP-XeR9bwA,Handles UP,3.0
UC5OPOGRq02iK-0T9sKse_kA,TRON Foundation,3.0
UC5ovaFtNA0Jbq7mf0vdKYjg,Storyful Rights Management,3.0
UC5qd9flGmRCgVbGIe3XuSUA,Irish Daily Mail,3.0
UC5qTA7teA2RqHF-yeEYYANw,Carrie Hands,3.0
UC5sNNs8QoMYIV_yYA3QHMog,ScottieDTV,3.0
UC5VLN8yklilv8g--7_PtVyg,TheMiddleBlitz,3.0
UC5zdi4KM3ewwfYMNo_KnU0A,Jeb Gardener,3.0
UC5ZnXLhlXzKQHlf-t4EoYyA,ASPCA,3.0
UC65BYtqlRNjR93D5UxGVfXw,theJourneyofPurpose TJOP,3.0
UC68NA8yj_jVA095StxzlljA,Lejuan James,3.0
UC6EuU55AH6A5Tkettj2suSw,Documentary Stock,3.0
UC6G6BbqDWI6xPj_dTceIm6g,Nexus,3.0
UC6HitZIkLmwC91QyrgU3ibA,goldenbaby.lit,3.0
UC6hW8hHG4idsDSIu_w90EmA,Zorro710,3.0
UC6mBGj2nAlnGpYpmDF5QyLQ,TexasPipeliner,3.0
UC6n_HeL8xgWIQsKsWs4KO4w,TRACKS,3.0
UC6N3HXCQ6SpwCEIX03Icmkg,Humans At Sea,3.0
UC6q6e7HbHH9HL_7BlqF9UOQ,National Television Awards,3.0
UC6tx5tX0svRNwYtJb0j4fEA,Trump Nation,3.0
UC73Q51B0r4FynnN4Z6oQfqw,SuckerPunchPictures,3.0
UC79k30Xu9OP6o1EZfdxHkMw,Indo Craft animation,3.0
UC7aOGPd5RWLLfDyfnBQUz2A,Steve Rez,3.0
UC7LzNYDxVCYCJosdqy_hZ4g,TheWildLife,3.0
UC7MCFUG5oKKsfVDl7gT7BRA,Catch Em All Fishing,3.0
UC7n8r27jRnjpYpfyEfBOLFw,Body Language Ghost,3.0
UC7qJ5u38mocePZ9C3-QfNCQ,Tinny Bashing / Boating Fails,3.0
UC7sq5sd7099jx6wk9rXyPpw,Hombie Gaming,3.0
UC7xW1B8KDlACpQeyRUUmq3g,JacquelinDoran,3.0
UC80UzBqjWgYi2KCkaUhUk7A,Licentiathe8th,3.0
UC81J0ByKUieabr1NCC__f6Q,Crypto Tone,3.0
UC866rqCa7QhBZlACRf4FN3A,RedTaurus,3.0
UC8L49SEY0wE7L4z1kExOzgw,Qpolitical,3.0
UC8mnXeOlR9hC2w8aYqY9WNQ,Loudwire,3.0
